"user_id","gender","age","married","has_children","home_country","home_city","home_airport","sign_up_date","num_clicks","num_sessions","avg_session_duration_mins","total_flight_bookings","total_hotel_bookings","avg_flight_discount_percent","avg_hotel_discount_percent","discount_flight_proportion","discount_hotel_proportion","total_cancellations","activity_type","scaled_session_duration","booking_rate","cancellation_rate","num_nights","num_rooms","num_trips","total_checked_bags","avg_amount_spent","money_spent_hotel","money_spent_flight","avg_hotel_price_per_room_night_usd","avg_km_flown","scaled_fare_usd","traveler_profile","perk_assignment"
"551166","F","32","true","false","usa","los angeles","LAX","2023-01-25","107","8","1.66","1","2","0.13","0.00","0.5","0","0","Flight with Hotel","0.03","0.5","0","2","2","2","1","1232.9900000000000000","1925.00","448.19","165.00","2959.34","497.99","young frequent traveller","Exclusive Discount"
"516543","M","51","true","false","usa","madison","MSN","2023-01-07","75","8","1.17","1","1","0.00","0.00","0","0","0","Flight with Hotel","0.02","1","0","1","1","1","1","4486.2400000000000000","3252.00","1234.24","271.00","1590.35","617.12","Normal traveller","Exclusive Discount"
"521963","M","25","true","false","canada","toronto","YZD","2023-01-10","116","8","1.81","1","2","0.10","0.00","0.25","0","0","Flight with Hotel","0.04","0.5","0","2","2","2","0","858.0000000000000000","1512.00","341.70","180.00","572.44","201.00","young frequent traveller","Free Hotel Meals"
"527019","F","21","false","false","usa","dallas","DAL","2023-01-12","107","8","1.67","1","2","0.00","0.08","0","0.25","0","Flight with Hotel","0.03","0.5","0","2","2","2","1","383.6600000000000000","4415.65","72.66","264.50","392.27","72.66","young frequent traveller","Free Hotel Meals"
"585650","F","32","false","false","usa","portland","PDX","2023-02-10","397","8","18.40","2","4","0.10","0.15","0.25","0.5","1","Flight with Hotel","0.54","0.5","0.25","4","4","4","0","855.5900000000000000","5095.20","161.59","228.75","916.24","161.59","young frequent traveller","No Cancellation Fee"
"576357","F","34","true","false","usa","seattle","BFI","2023-02-06","91","8","1.40","1","2","0.00","0.08","0","0.25","0","Flight with Hotel","0.03","0.5","0","2","2","2","1","226.8500000000000000","1839.00","115.85","87.50","738.56","115.85","young frequent traveller","Free Hotel Meals"
"684521","F","32","true","false","usa","oakland","OAK","2023-03-22","83","8","1.29","1","2","0.05","0.08","0.125","0.25","0","Flight with Hotel","0.02","0.5","0","2","2","2","0","447.1400000000000000","3920.00","379.14","248.00","2296.19","379.14","young frequent traveller","Free Hotel Meals"
"569920","F","34","true","false","usa","new york","LGA","2023-02-03","129","8","1.99","1","2","0.25","0.00","0.25","0","0","Flight with Hotel","0.04","0.5","0","2","2","2","0","468.7800000000000000","2445.00","391.78","112.50","4064.33","391.78","young frequent traveller","Free Hotel Meals"
"607949","F","18","false","false","usa","new york","JFK","2023-02-20","98","8","1.53","1","1","0.20","0.00","0.25","0","0","Flight with Hotel","0.03","0","0","1","1","2","0","","2664.00","572.00","111.00","3351.71","572.00","young frequent traveller","Free Hotel Meals"
"678547","F","32","false","false","canada","toronto","YKZ","2023-03-20","153","8","2.37","1","1","0.10","0.10","0.125","0.25","0","Flight with Hotel","0.06","0","0","1","1","2","1","","3834.00","274.58","213.00","1497.96","274.58","young frequent traveller","Free Hotel Meals"
"559345","F","39","false","false","canada","toronto","YKZ","2023-01-29","59","8","0.92","1","1","0.10","0.13","0.25","0.25","0","Flight with Hotel","0.01","0","0","1","1","2","0","","5792.00","102.16","362.00","573.82","102.16","Normal traveller","Exclusive Discount"
"509459","F","18","false","false","usa","new york","JFK","2023-01-04","100","8","1.54","1","1","0.10","0.00","0.125","0","0","Flight with Hotel","0.03","0","0","1","1","2","1","","8580.00","444.68","858.00","2919.27","444.68","young frequent traveller","Free Hotel Meals"
"556830","F","51","true","false","usa","new york","JFK","2023-01-27","98","8","1.50","1","2","0.00","0.05","0","0.125","0","Flight with Hotel","0.03","0","0","2","2","3","0","","3568.90","168.18","180.00","854.04","168.18","Normal traveller","Free Hotel Meals"
"537507","F","41","false","false","usa","riverside","RIV","2023-01-18","140","9","1.92","1","3","0.05","0.10","0.1111111111111111","0.1111111111111111","0","Flight with Hotel","0.04","0.3333333333333333","0","3","3","3","0","3752.4800000000000000","4992.00","952.48","128.00","13149.87","952.48","Normal traveller","Exclusive Discount"
"565912","F","54","false","false","usa","philadelphia","PNE","2023-02-01","105","9","1.45","1","1","0.12","0.15","0.3333333333333333","0.1111111111111111","0","Flight with Hotel","0.03","0","0","1","1","2","0","","1008.00","623.21","126.00","3683.27","692.45","Normal traveller","Free Hotel Meals"
"512900","F","32","false","false","usa","miami","OPF","2023-01-06","92","9","1.27","1","4","0.15","0.10","0.1111111111111111","0.1111111111111111","0","Flight with Hotel","0.02","0.25","0","4","4","4","0","557.1300000000000000","4673.10","355.41","144.50","2285.87","418.13","young frequent traveller","Free Hotel Meals"
"531198","F","25","false","false","usa","dallas","DAL","2023-01-15","88","9","1.22","1","2","0.05","0.10","0.1111111111111111","0.2222222222222222","0","Flight with Hotel","0.02","0.5","0","2","2","2","0","550.4500000000000000","2084.00","322.45","86.50","2164.65","322.45","young frequent traveller","Free Hotel Meals"
"582482","F","41","true","false","usa","brownsville","BRO","2023-02-09","140","9","1.95","1","2","0.10","0.15","0.2222222222222222","0.1111111111111111","0","Flight with Hotel","0.04","0.5","0","2","2","2","1","784.7200000000000000","392.00","584.72","66.00","3243.55","584.72","Normal traveller","Free Hotel Meals"
"516118","M","39","true","false","usa","newark","EWR","2023-01-07","95","9","1.32","1","2","0.18","0.00","0.3333333333333333","0","0","Flight with Hotel","0.02","0.5","0","2","2","2","0","1970.0500000000000000","6554.00","472.04","214.50","3318.68","590.05","Normal traveller","Exclusive Discount"
"513953","F","40","true","false","usa","tacoma","TCM","2023-01-06","65","9","0.91","1","2","0.20","0.00","0.1111111111111111","0","0","Flight with Hotel","0.01","0.5","0","2","2","2","0","625.4200000000000000","668.00","209.14","129.00","1499.18","261.42","Normal traveller","Free Hotel Meals"
"528683","F","51","true","false","usa","houston","HOU","2023-01-13","191","9","2.62","1","2","0.05","0.13","0.1111111111111111","0.2222222222222222","0","Flight with Hotel","0.06","0.5","0","2","2","2","0","3130.6300000000000000","3792.00","274.63","211.00","1708.55","274.63","Normal traveller","Exclusive Discount"
"509353","F","30","false","false","usa","dallas","DAL","2023-01-04","76","9","1.06","1","1","0.13","0.00","0.3333333333333333","0","0","Flight with Hotel","0.02","1","0","1","1","1","0","2969.3600000000000000","1632.00","1337.36","204.00","1902.30","668.68","dreamer traveller","Exclusive Discount"
"517925","F","28","true","false","usa","st. louis","STL","2023-01-08","95","9","1.32","1","1","0.17","0.00","0.3333333333333333","0","0","Flight with Hotel","0.02","1","0","1","1","1","0","9418.5200000000000000","8400.00","1018.52","420.00","1453.23","509.26","dreamer traveller","Exclusive Discount"
"521785","F","24","false","false","usa","los angeles","LAX","2023-01-10","180","9","2.47","1","2","0.00","0.20","0","0.2222222222222222","0","Flight with Hotel","0.06","0.5","0","2","2","2","0","342.5200000000000000","2505.00","301.52","97.50","1752.22","301.52","young frequent traveller","Free Hotel Meals"
"544256","F","45","true","false","usa","birmingham","BHM","2023-01-21","97","9","1.34","1","1","0.10","0.10","0.2222222222222222","0.1111111111111111","0","Flight with Hotel","0.02","1","0","1","1","1","1","1438.0600000000000000","288.00","1150.06","48.00","1814.80","575.03","Normal traveller","Exclusive Discount"
"554155","F","44","false","false","canada","gatineau","YND","2023-01-26","113","9","1.58","1","2","0.10","0.10","0.1111111111111111","0.1111111111111111","0","Flight with Hotel","0.03","0.5","0","2","2","2","1","548.4900000000000000","2570.00","114.49","242.00","675.47","114.49","Normal traveller","Free Hotel Meals"
"575823","F","42","true","false","usa","new york","JFK","2023-02-06","164","9","2.24","1","1","0.10","0.08","0.4444444444444444","0.2222222222222222","0","Flight with Hotel","0.05","1","0","1","1","1","0","3097.2800000000000000","242.00","2712.52","121.00","3838.58","1427.64","Normal traveller","Exclusive Discount"
"543437","F","36","false","false","usa","san diego","SAN","2023-01-21","143","9","1.96","1","2","0.05","0.15","0.1111111111111111","0.1111111111111111","0","Flight with Hotel","0.04","0.5","0","2","2","2","0","653.3300000000000000","622.10","347.33","167.00","1854.55","347.33","Normal traveller","Free Hotel Meals"
"522445","F","47","true","false","usa","stockton","SCK","2023-01-10","153","9","2.10","1","2","0.05","0.00","0.2222222222222222","0","0","Flight with Hotel","0.05","0.5","0","2","2","2","0","1047.9300000000000000","7505.00","570.93","205.00","3121.88","570.93","Normal traveller","Exclusive Discount"
"534697","F","50","true","false","usa","omaha","OMA","2023-01-16","185","9","2.55","1","2","0.20","0.00","0.1111111111111111","0","0","Flight with Hotel","0.06","0.5","0","2","2","2","0","462.1500000000000000","1147.00","284.12","86.00","2021.66","355.15","Normal traveller","Free Hotel Meals"
"572669","F","51","true","false","canada","winnipeg","YWG","2023-02-04","87","9","1.20","1","2","0.12","0.08","0.3333333333333333","0.2222222222222222","0","Flight with Hotel","0.02","0.5","0","2","2","2","0","712.7100000000000000","2556.80","192.71","197.00","1130.05","192.71","Normal traveller","Free Hotel Meals"
"590558","F","27","true","false","usa","milwaukee","MKE","2023-02-13","134","9","1.86","1","3","0.00","0.12","0","0.3333333333333333","0","Flight with Hotel","0.04","0.3333333333333333","0","3","3","3","1","672.0100000000000000","5268.40","130.01","300.33","701.38","130.01","young frequent traveller","Free Hotel Meals"
"568258","F","24","false","false","usa","houston","IAH","2023-02-02","83","8","1.30","0","2","0.10","0.35","0.125","0.125","0","Hotel Only","0.02","0","0","2","2","2","0","","13438.00","0.00","266.50","0.00","0.00","young frequent traveller","Free Hotel Meals"
"551488","F","36","false","false","usa","st. louis","STL","2023-01-25","112","8","1.75","0","2","0.15","0.23","0.125","0.25","0","Hotel Only","0.04","0","0","2","2","2","0","","9608.00","0.00","230.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"527524","F","25","false","false","canada","halifax","YHZ","2023-01-13","160","8","2.46","0","1","0.05","0.15","0.25","0.125","0","Hotel Only","0.06","0","0","1","1","1","0","","3792.00","0.00","237.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"522624","F","29","false","false","usa","bakersfield","BFL","2023-01-10","125","8","1.96","0","1","0.05","0.15","0.125","0.25","0","Hotel Only","0.04","0","0","1","1","1","0","","4617.00","0.00","81.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"602478","F","26","true","false","usa","new york","LGA","2023-02-18","141","8","2.16","0","2","0.00","0.00","0","0","0","Hotel Only","0.05","0","0","2","2","2","0","","7392.00","0.00","184.00","0.00","0.00","young frequent traveller","Free Hotel Meals"
"592958","F","18","false","false","usa","chicago","ORD","2023-02-14","79","8","1.24","0","1","0.08","0.00","0.25","0","0","Hotel Only","0.02","0","0","1","1","1","0","","1566.00","0.00","174.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"515198","F","39","false","false","canada","toronto","YTZ","2023-01-07","188","8","2.90","0","1","0.00","0.22","0","0.375","0","Hotel Only","0.07","0","0","1","1","1","0","","3096.00","0.00","86.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"579999","F","18","false","false","usa","new york","LGA","2023-02-07","88","8","1.38","0","1","0.30","0.00","0.25","0","0","Hotel Only","0.03","0","0","1","1","1","0","","260.00","0.00","65.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"571001","M","18","false","false","usa","richmond","RIC","2023-02-03","135","8","2.10","0","1","0.27","0.00","0.375","0","0","Hotel Only","0.05","0","0","1","1","1","0","","7450.00","0.00","745.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"540924","F","48","false","false","canada","ottawa","YOW","2023-01-19","140","8","2.17","0","3","0.30","0.00","0.25","0","0","Hotel Only","0.05","0","0","3","3","3","0","","4157.00","0.00","205.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"524913","F","22","true","false","canada","toronto","YTZ","2023-01-11","96","9","1.31","0","1","0.18","0.10","0.2222222222222222","0.2222222222222222","0","Hotel Only","0.02","0","0","1","1","1","0","","9816.00","0.00","409.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"516001","F","32","true","false","usa","anchorage","EDF","2023-01-07","106","9","1.44","0","1","0.30","0.17","0.1111111111111111","0.3333333333333333","0","Hotel Only","0.03","0","0","1","1","1","0","","918.00","0.00","153.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"582796","F","25","false","false","canada","toronto","YKZ","2023-02-09","191","9","2.61","0","1","0.10","0.05","0.1111111111111111","0.1111111111111111","0","Hotel Only","0.06","0","0","1","1","1","0","","5838.00","0.00","139.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"571561","F","32","false","false","usa","des moines","DSM","2023-02-04","74","9","1.02","0","1","0.05","0.20","0.1111111111111111","0.1111111111111111","0","Hotel Only","0.02","0","0","1","1","1","0","","1065.60","0.00","111.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"509162","F","47","false","false","usa","new york","JFK","2023-01-04","76","9","1.04","0","2","0.05","0.10","0.1111111111111111","0.1111111111111111","0","Hotel Only","0.02","0","0","2","2","2","0","","8600.00","0.00","222.50","0.00","0.00","Normal traveller","Free Hotel Meals"
"560529","F","18","false","false","usa","san diego","NZY","2023-01-29","95","8","1.48","0","1","0.10","0.13","0.125","0.375","0","Hotel Only","0.03","0","0","1","1","1","0","","1568.00","0.00","98.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"562032","F","23","false","false","usa","minneapolis","MSP","2023-01-30","121","8","1.85","0","2","0.10","0.08","0.125","0.375","0","Hotel Only","0.04","0","0","2","2","2","0","","3924.00","0.00","190.00","0.00","0.00","young frequent traveller","Exclusive Discount"
"537776","F","35","false","false","usa","houston","EFD","2023-01-18","193","8","2.99","0","2","0.09","0.00","0.5","0","0","Hotel Only","0.07","0","0","2","2","2","0","","2768.00","0.00","104.50","0.00","0.00","Normal traveller","Exclusive Discount"
"536228","F","18","false","false","usa","orlando","ORL","2023-01-17","159","9","2.18","0","1","0.00","0.20","0","0.2222222222222222","0","Hotel Only","0.05","0","0","1","1","1","0","","1376.00","0.00","86.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"517033","F","22","false","false","canada","calgary","YYC","2023-01-08","143","8","2.24","0","3","0.13","0.10","0.5","0.125","0","Hotel Only","0.05","0","0","3","3","3","0","","6029.80","0.00","129.00","0.00","0.00","young frequent traveller","Exclusive Discount"
"519191","M","21","false","false","usa","tampa","TPA","2023-01-09","227","8","3.54","0","1","0.00","0.10","0","0.5","0","Hotel Only","0.09","0","0","1","1","1","0","","1808.80","0.00","68.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"581461","F","18","false","false","usa","new york","LGA","2023-02-08","87","8","1.35","0","1","0.17","0.00","0.375","0","0","Hotel Only","0.02","0","0","1","1","1","0","","302.00","0.00","151.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"474278","F","25","false","false","usa","portland","PWM","2022-12-17","90","9","1.25","0","1","0.15","0.16","0.2222222222222222","0.5555555555555556","0","Hotel Only","0.02","0","0","1","1","1","0","","4956.00","0.00","236.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"645664","M","19","false","false","usa","brownsville","BRO","2023-03-08","115","8","1.75","0","1","0.10","0.00","0.125","0","0","Hotel Only","0.04","0","0","1","1","1","0","","5280.00","0.00","240.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"614092","F","24","false","false","usa","dallas","DAL","2023-02-23","76","8","1.18","0","2","0.00","0.00","0","0","0","Hotel Only","0.02","0","0","2","2","2","0","","3714.00","0.00","81.50","0.00","0.00","young frequent traveller","Free Hotel Meals"
"522387","F","23","false","false","usa","louisville","LOU","2023-01-10","73","8","1.14","0","1","0.20","0.25","0.125","0.125","0","Hotel Only","0.02","0","0","1","1","1","0","","4800.00","0.00","240.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"529783","F","22","false","false","usa","phoenix","PHX","2023-01-14","76","9","1.08","0","2","0.12","0.00","0.3333333333333333","0","0","Hotel Only","0.02","0","0","2","2","2","0","","6300.00","0.00","441.00","0.00","0.00","young frequent traveller","Free Hotel Meals"
"595897","F","26","false","false","canada","montreal","YMX","2023-02-15","64","8","1.00","0","1","0.00","0.10","0","0.125","0","Hotel Only","0.01","0","0","1","1","1","0","","3758.40","0.00","174.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"528909","F","18","false","false","usa","new york","JFK","2023-01-13","92","8","1.41","0","2","0.10","0.00","0.125","0","0","Hotel Only","0.03","0","0","2","2","2","0","","17120.00","0.00","351.00","0.00","0.00","young frequent traveller","Free Hotel Meals"
"511219","F","18","false","false","usa","phoenix","PHX","2023-01-05","59","8","0.91","0","1","0.10","0.00","0.125","0","0","Hotel Only","0.01","0","0","1","1","1","0","","412.00","0.00","103.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"480186","F","24","false","false","usa","san jose","SJC","2022-12-20","270","9","3.70","0","1","0.00","0.10","0","0.1111111111111111","0","Hotel Only","0.10","0","0","1","1","1","0","","2520.00","0.00","252.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"548185","F","27","false","false","usa","long beach","LGB","2023-01-23","110","9","1.52","0","2","0.20","0.00","0.1111111111111111","0","0","Hotel Only","0.03","0","0","2","2","2","0","","2916.00","0.00","130.50","0.00","0.00","young frequent traveller","Free Hotel Meals"
"739734","F","52","false","false","usa","los angeles","LAX","2023-04-11","64","8","0.99","0","1","0.00","0.00","0","0","0","Hotel Only","0.01","0","0","1","1","1","0","","264.00","0.00","44.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"513661","F","26","false","false","canada","winnipeg","YWG","2023-01-06","74","8","1.18","0","1","0.35","0.00","0.125","0","0","Hotel Only","0.02","0","0","1","1","1","0","","4720.00","0.00","236.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"682005","F","32","false","false","usa","los angeles","LAX","2023-03-22","83","9","1.15","0","2","0.10","0.00","0.1111111111111111","0","0","Hotel Only","0.02","0","0","2","2","2","0","","1054.00","0.00","74.50","0.00","0.00","young frequent traveller","Free Hotel Meals"
"589539","F","22","false","false","usa","richmond","RIC","2023-02-12","97","8","1.49","0","2","0.10","0.00","0.125","0","0","Hotel Only","0.03","0","0","2","2","2","0","","16598.00","0.00","314.50","0.00","0.00","young frequent traveller","Free Hotel Meals"
"548093","F","22","false","false","usa","charlotte","CLT","2023-01-23","129","8","2.00","0","1","0.30","0.05","0.125","0.125","0","Hotel Only","0.04","0","0","1","1","1","0","","1188.00","0.00","99.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"730639","F","53","false","false","usa","milwaukee","MKE","2023-04-08","119","8","1.85","0","2","0.15","0.18","0.125","0.25","0","Hotel Only","0.04","0","0","2","2","2","0","","19836.00","0.00","695.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"647016","F","48","true","false","usa","knoxville","TYS","2023-03-08","75","8","1.18","0","1","0.20","0.10","0.25","0.125","0","Hotel Only","0.02","0","0","1","1","1","0","","2268.00","0.00","84.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"532279","F","18","false","false","usa","el paso","ELP","2023-01-15","114","8","1.76","0","1","0.15","0.00","0.25","0","0","Hotel Only","0.04","0","0","1","1","1","0","","4992.00","0.00","208.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"562814","M","17","false","false","usa","new york","JFK","2023-01-30","72","8","1.11","0","1","0.10","0.10","0.125","0.25","0","Hotel Only","0.02","0","0","1","1","1","0","","1518.00","0.00","69.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"522788","F","49","true","false","usa","lincoln","LNK","2023-01-10","109","8","1.70","0","2","0.10","0.05","0.125","0.125","0","Hotel Only","0.04","0","0","2","2","2","0","","896.10","0.00","77.50","0.00","0.00","Normal traveller","Free Hotel Meals"
"575092","F","26","false","false","canada","london","YXU","2023-02-05","120","8","1.86","0","1","0.35","0.15","0.125","0.125","0","Hotel Only","0.04","0","0","1","1","1","0","","1836.00","0.00","153.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"511589","F","42","false","false","canada","calgary","YYC","2023-01-05","77","8","1.20","0","1","0.20","0.05","0.25","0.125","0","Hotel Only","0.02","0","0","1","1","1","0","","307.80","0.00","81.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"563012","F","25","false","false","usa","chicago","ORD","2023-01-30","95","8","1.48","0","1","0.15","0.10","0.25","0.125","0","Hotel Only","0.03","0","0","1","1","1","0","","2300.40","0.00","142.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"513826","F","43","false","false","usa","el paso","BIF","2023-01-06","160","10","2.00","4","2","0.20","0.00","0.3","0","0","Flight with Hotel","0.04","0.5","0","2","2","4","2","1241.7950000000000000","736.00","2615.13","120.00","2052.91","447.05","Normal traveller","Exclusive Discount"
"356046","F","35","false","false","canada","ottawa","YOW","2022-10-09","146","10","1.82","4","4","0.15","0.08","0.2","0.2","0","Flight with Hotel","0.04","1","0","4","4","4","1","948.7950000000000000","2061.30","1664.76","173.50","1854.83","384.22","Normal traveller","1 Night Free With Hotel"
"523392","F","40","false","false","usa","houston","IAH","2023-01-11","182","10","2.24","3","2","0.10","0.00","0.2","0","0","Flight with Hotel","0.05","0.6666666666666666","0","2","2","3","1","1367.9800000000000000","1150.00","1958.70","157.50","1727.88","443.16","Normal traveller","Exclusive Discount"
"228872","M","35","false","false","usa","san antonio","RND","2022-06-27","241","11","2.72","3","4","0.33","0.00","0.18181818181818182","0","0","Flight with Hotel","0.07","0.75","0","4","4","4","3","1019.5033333333333333","2388.00","1598.51","87.75","1563.69","326.46","Normal traveller","Exclusive Discount"
"469767","F","48","true","false","usa","new york","JFK","2022-12-15","288","11","3.23","5","5","0.00","0.13","0","0.18181818181818182","0","Flight with Hotel","0.08","1","0","5","5","5","3","948.7340000000000000","1953.00","2790.67","154.80","2276.51","419.84","Normal traveller","Free Checked Bag"
"499810","M","46","true","false","usa","cincinnati","LUK","2022-12-30","136","10","1.70","3","4","0.05","0.08","0.1","0.2","0","Flight with Hotel","0.04","0.75","0","4","4","4","2","1839.7100000000000000","4124.40","2888.13","147.75","1746.56","491.78","Normal traveller","Exclusive Discount"
"535878","F","53","false","false","usa","phoenix","LUF","2023-01-17","113","10","1.40","3","4","0.17","0.20","0.3","0.1","0","Flight with Hotel","0.03","0.75","0","4","4","4","3","1554.1433333333333333","7311.00","3229.10","219.25","3436.20","746.85","Normal traveller","Exclusive Discount"
"471687","F","41","true","false","usa","los angeles","LAX","2022-12-16","229","10","2.85","5","5","0.10","0.10","0.1","0.1","0","Flight with Hotel","0.07","1","0","5","5","5","3","1090.7900000000000000","2798.30","2625.95","199.20","2789.12","487.73","Normal traveller","No Cancellation Fee"
"377411","F","38","true","false","canada","montreal","YMX","2022-10-24","167","11","1.88","3","3","0.12","0.13","0.2727272727272727","0.18181818181818182","0","Flight with Hotel","0.04","1","0","3","3","3","1","1243.2666666666666667","1129.00","2582.19","110.00","2224.24","561.75","Normal traveller","Exclusive Discount"
"473402","F","42","true","false","usa","los angeles","LAX","2022-12-16","253","10","11.84","5","4","0.00","0.05","0.1","0.2","1","Flight with Hotel","0.34","0.8","0.2","4","4","5","5","2095.8800000000000000","3900.00","6049.92","102.75","2254.40","675.40","Normal traveller","Free Checked Bag"
"560065","F","50","true","false","usa","san jose","SJC","2023-01-29","165","10","2.04","2","4","0.14","0.08","0.4","0.2","0","Flight with Hotel","0.05","0.5","0","4","4","4","1","765.6800000000000000","3355.00","1110.31","103.25","3515.64","607.18","Normal traveller","Exclusive Discount"
"477730","F","46","false","false","usa","san diego","SAN","2022-12-19","220","10","2.72","5","5","0.00","0.15","0","0.1","0","Flight with Hotel","0.07","1","0","5","5","5","0","2131.5840000000000000","5655.50","4865.92","273.80","3340.31","697.14","Normal traveller","No Cancellation Fee"
"349132","F","49","false","false","usa","cincinnati","CVG","2022-10-04","166","11","1.87","3","5","0.18","0.10","0.18181818181818182","0.09090909090909091","0","Flight with Hotel","0.04","0.6","0","5","5","5","2","1390.7433333333333333","4811.10","2110.61","203.20","1712.23","397.28","Normal traveller","Exclusive Discount"
"507617","F","49","true","false","canada","montreal","YUL","2023-01-03","137","10","1.70","2","2","0.05","0.05","0.1","0.2","0","Flight with Hotel","0.04","1","0","2","2","2","2","1318.3500000000000000","673.70","1938.70","134.00","1482.91","509.10","Normal traveller","Exclusive Discount"
"486823","F","26","false","false","usa","sacramento","SAC","2022-12-23","188","10","2.33","4","3","0.10","0.08","0.2","0.2","0","Flight with Hotel","0.05","0.75","0","3","3","4","2","3112.4966666666666667","1896.50","8032.90","364.67","3029.66","891.13","young frequent traveller","Exclusive Discount"
"363535","F","31","false","false","usa","charlotte","CLT","2022-10-14","291","11","10.80","5","5","0.18","0.00","0.36363636363636365","0.09090909090909091","1","Flight with Hotel","0.31","1","0.2","5","5","5","3","872.5720000000000000","2390.00","1875.89","178.20","1604.83","297.60","young frequent traveller","No Cancellation Fee"
"488246","F","18","false","false","canada","edmonton","YEG","2022-12-24","148","10","1.85","0","1","0.12","0.10","0.3","0.2","0","Hotel Only","0.04","0","0","1","1","1","0","","1586.50","0.00","167.00","0.00","0.00","dreamer traveller","Exclusive Discount"
"492497","F","41","true","false","usa","boston","BOS","2022-12-26","396","10","14.46","3","2","0.00","0.05","0.1","0.2","1","Flight with Hotel","0.42","0.6666666666666666","0.3333333333333333","1","1","3","2","445.7600000000000000","214.00","21482.64","107.00","10147.01","3580.44","Normal traveller","No Cancellation Fee"
"374331","M","42","false","false","usa","milwaukee","MKE","2022-10-22","383","11","13.01","3","3","0.13","0.20","0.5454545454545454","0.18181818181818182","1","Flight with Hotel","0.38","0.5","0.25","2","2","4","2","682.3800000000000000","7380.00","494.90","206.00","935.78","164.97","Normal traveller","Exclusive Discount"
"474951","F","38","false","false","usa","jacksonville","NIP","2022-12-17","178","11","1.99","5","6","0.12","0.05","0.2727272727272727","0.09090909090909091","0","Flight with Hotel","0.04","0.8333333333333334","0","6","6","6","2","799.8720000000000000","1844.75","2879.50","124.33","1802.43","421.61","business traveller","1 Night Free With Hotel"
"533283","F","53","false","false","usa","orlando","ORL","2023-01-16","163","10","2.03","4","3","0.20","0.10","0.2","0.2","0","Flight with Hotel","0.05","0.75","0","3","3","4","2","1581.8966666666666667","719.00","4380.42","109.67","2055.76","489.71","Normal traveller","Exclusive Discount"
"543885","F","40","true","false","usa","baton rouge","BTR","2023-01-21","155","10","1.93","0","1","0.00","0.00","0","0","0","Hotel Only","0.04","0","0","1","1","1","0","","936.00","0.00","78.00","0.00","0.00","Normal traveller","Free Hotel Meals"
"404879","F","39","true","false","usa","newark","EWR","2022-11-10","167","11","1.88","6","5","0.15","0.10","0.18181818181818182","0.18181818181818182","0","Flight with Hotel","0.04","0.8333333333333334","0","5","5","6","5","1414.2440000000000000","5721.80","1418.00","229.60","1231.46","238.10","business traveller","Free Checked Bag"
"431746","F","41","false","false","usa","des moines","DSM","2022-11-25","98","10","1.22","1","2","0.00","0.08","0","0.2","0","Flight with Hotel","0.02","0.5","0","2","2","2","2","1318.3200000000000000","1947.10","1100.32","141.50","1555.88","550.16","Normal traveller","Exclusive Discount"
"401245","F","28","false","false","usa","omaha","OFF","2022-11-08","146","10","1.82","4","3","0.13","0.15","0.4","0.1","0","Flight with Hotel","0.04","0.75","0","3","3","4","0","887.2800000000000000","1214.00","1632.55","125.67","1621.71","327.62","young frequent traveller","Free Checked Bag"
"482424","F","40","false","false","usa","portland","PDX","2022-12-21","187","10","2.36","4","5","0.11","0.13","0.4","0.2","0","Flight with Hotel","0.06","0.8","0","5","5","5","2","858.9425000000000000","2356.00","1982.56","140.00","2173.36","440.22","Normal traveller","1 Night Free With Hotel"
